name,address,arrondissement,code_insee,annee_scolaire,type,lat,lng
DAMREMONT (67) ELEM A,67 DAMREMONT (67) ELEM A,18ème Ardt,75118,2026-2027,Elémentaire,48.89237869925132,2.3353586926764733
SIMON BOLIVAR (119) ELEM A,119 SIMON BOLIVAR (119) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.87983801495678,2.374187395474631
JACQUES KELLNER (5) ELEM,5 JACQUES KELLNER (5) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.89663856496533,2.324738339747166
TANGER (41) ELEM A,41 TANGER (41) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.887768133734,2.3702364147193737
PARC DES PRINCES (23) ELEM,23 PARC DES PRINCES (23) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.840918388943386,2.2546492073005466
FELIX FAURE (56) ELEM,56 FELIX FAURE (56) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.84069866655919,2.2866154944624646
BLOMET (19) ELEM,19 BLOMET (19) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.843154953332736,2.3071755219437526
ARAGO (87) ELEM,87 ARAGO (87) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.83435989215087,2.335684623235041
LE VAU (20) ELEM A - CECILE ROL-TANGUY,20 LE VAU (20) ELEM A - CECILE ROL-TANGUY,20ème Ardt,75120,2026-2027,Elémentaire,48.86753211258313,2.411209868048887
MAURICE D'OCAGNE (7) ELEM,7 MAURICE D'OCAGNE (7) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.82469959361119,2.3121556478273724
CHAMPERRET (7) ELEM,7 CHAMPERRET (7) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.886092219404,2.286964097530639
PARMENTIER (109) ELEM,109 PARMENTIER (109) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.867615107544516,2.3726220771708006
ETIENNE DOLET (31) ELEM,31 ETIENNE DOLET (31) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.86814996343167,2.3853632373377347
BOULARD (46) ELEM - AGNES VARDA,46 BOULARD (46) ELEM - AGNES VARDA,14ème Ardt,75114,2026-2027,Elémentaire,48.832662575018674,2.327836191601366
OLIVIER METRA (22) ELEM B,22 OLIVIER METRA (22) ELEM B,20ème Ardt,75120,2026-2027,Elémentaire,48.87289260018306,2.394340268963193
TCHAIKOVSKI (7) MAT,7 TCHAIKOVSKI (7) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89418329402723,2.364554543133914
PIERRE FONCIN (2) MAT,2 PIERRE FONCIN (2) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.871340988815405,2.409217976972017
ST JACQUES (28) ELEM,28 RUE SAINT JACQUES,5ème Ardt,75105,2026-2027,Elémentaire,48.85133508348417,2.345661862991428
JEAN-BAPTISTE POQUELIN,6 RUE MOLIERE,1er Ardt,75101,2026-2027,Collège,48.86465286301919,2.335488361254741
BRECHE AUX LOUPS (18) ELEM,18 BRECHE AUX LOUPS (18) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.83746315942699,2.394091328021627
BOILEAU (17-23) ELEM,17 BOILEAU (17-23) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.84634434555367,2.2652642274848054
MARSEILLE (17) ELEM,17 MARSEILLE (17) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.87175161155988,2.363824662201402
PROVIDENCE (7) ELEM B,7 PROVIDENCE (7) ELEM B,13ème Ardt,75113,2026-2027,Elémentaire,48.82543046311987,2.3486871261789273
CORBON (3) ELEM,3 CORBON (3) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.836539511701346,2.3032996648591224
BERANGER (3) POLY,3 RUE BERANGER,3ème Ardt,75103,2026-2027,Polyvalent,48.864815899074266,2.3643829890695662
BOULANGERS (19) ELEM,19 RUE DES BOULANGERS,5ème Ardt,75105,2026-2027,Elémentaire,48.84585881555829,2.3529941442705398
HENRI BERGSON,27 bis RUE EDOUARD PAILLERON,19ème Ardt,75119,2026-2027,Collège,48.881137694884536,2.378040375653599
DOMBASLE (28) POLY,28 DOMBASLE (28) POLY,15ème Ardt,75115,2026-2027,Polyvalent,48.835881038952365,2.2982071009745404
CLAUDE MONET,1 RUE DU DOCTEUR MAGNAN,13ème Ardt,75113,2026-2027,Collège,48.827434468723496,2.3623243534171525
CHAPTAL,45 BOULEVARD DES BATIGNOLLES,8ème Ardt,75108,2026-2027,Collège,48.88173758353143,2.319687602583127
MONTGOLFIER,15 RUE MONTGOLFIER,3ème Ardt,75103,2026-2027,Collège,48.86669135689307,2.3573979777840735
JACQUES PREVERT,18 RUE SAINT-BENOIT,6ème Ardt,75106,2026-2027,Collège,48.85473387190791,2.3328455414566878
JULES FERRY,77 bis BOULEVARD DE CLICHY,9ème Ardt,75109,2026-2027,Collège,48.8843501739233,2.3291456039155314
GUSTAVE FLAUBERT,82 AVENUE D' IVRY,13ème Ardt,75113,2026-2027,Collège,48.82496991497496,2.3626597620602254
CHARLEMAGNE,13 RUE CHARLEMAGNE,4ème Ardt,75104,2026-2027,Collège,48.85415628971142,2.3603556466085682
MOLIERE,71 RUE DU RANELAGH,16ème Ardt,75116,2026-2027,Collège,48.85500051295463,2.272125246761933
MANIN (40 B) ELEM,40 bis MANIN (40 B) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88401210073235,2.3907149240403682
PHILIPPE DE GIRARD (58) ELEM,58 PHILIPPE DE GIRARD (58) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.886364926211776,2.361158272620496
CLAUDE BERNARD,1 AVENUE DU PARC DES PRINCES,16ème Ardt,75116,2026-2027,Collège,48.84197468243493,2.2549423416320593
GEORGE SAND,159 RUE DE TOLBIAC,13ème Ardt,75113,2026-2027,Collège,48.82601379702334,2.3558852290755237
MAURICE RIPOCHE (55-61) MAT,55 MAURICE RIPOCHE (55-61) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.83323862802616,2.3230557242522005
PORTE BRANCION (5) MAT,5 PORTE BRANCION (5) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.82745045804661,2.3020938881021684
LEPAGE (11) MAT,11 LEPAGE (11) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.880426825311666,2.3713557889557557
AQUEDUC (39) MAT,39 AQUEDUC (39) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.88247900358761,2.363923017199924
MUSSET (20) ELEM,20 MUSSET (20) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.84208224093171,2.2635396931463285
IVRY (47) ELEM B,47 IVRY (47) ELEM B,13ème Ardt,75113,2026-2027,Elémentaire,48.82306036550549,2.365782181735675
EUGENE REISZ (4) ELEM,4 EUGENE REISZ (4) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.85660868082338,2.4108996524547845
RIBLETTE (16) ELEM A,16 RIBLETTE (16) ELEM A,20ème Ardt,75120,2026-2027,Elémentaire,48.86006880940258,2.4065700810665573
EUGENIE COTTON (16) ELEM A,16 EUGENIE COTTON (16) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.87874197496205,2.3945249391432957
BOUVINES (4) ELEM,4 BOUVINES (4) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.84985276951626,2.39650049769645
PLAINE (9) ELEM B,9 PLAINE (9) ELEM B,20ème Ardt,75120,2026-2027,Elémentaire,48.849964001623064,2.399914835474164
AMPERE (18) ELEM,18 AMPERE (18) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.88531855079069,2.3049460969373756
TLEMCEN (9) ELEM,9 TLEMCEN (9) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.8645887365069,2.3870939730686542
COLETTE BESSON,9 RUE DES PANOYAUX,20ème Ardt,75120,2026-2027,Collège,48.86642227484253,2.3849235011315018
ELSA TRIOLET,9 RUE YEO THOMAS,13ème Ardt,75113,2026-2027,Collège,48.83141317840951,2.3625004439080515
HECTOR BERLIOZ,17 RUE GEORGETTE AGUTTE,18ème Ardt,75118,2026-2027,Collège,48.89581466967536,2.332815674978112
ST EXUPERY,89 BOULEVARD ARAGO,14ème Ardt,75114,2026-2027,Collège,48.834349034877256,2.3354369048459884
GUADELOUPE (2) ELEM,2 GUADELOUPE (2) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.890753007443514,2.362632090671074
TANDOU (16) POLY,16 TANDOU (16) POLY,19ème Ardt,75119,2026-2027,Polyvalent,48.886153622529065,2.3799596807432652
REUNION (91) MAT,91 REUNION (91) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.856442689325206,2.4002559638159915
FAIDHERBE (18) MAT,18 FAIDHERBE (18) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.85159555285474,2.3839600736935282
LYONNAIS (22) MAT,22 RUE DES LYONNAIS,5ème Ardt,75105,2026-2027,Maternelle,48.83851905714696,2.346472507675337
MANIN (34) MAT,34 MANIN (34) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.883500008329804,2.389431821536466
CHARLES HERMITE (2) MAT,2 CHARLES HERMITE (2) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89991713437065,2.369872461060125
PYRENEES (99) POLY,99 PYRENEES (99) POLY,20ème Ardt,75120,2026-2027,Polyvalent,48.85515013612081,2.4052182623020486
DOMREMY (15) MAT,15 DOMREMY (15) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.83027038814626,2.373003852006348
ARCHEREAU (63) MAT,63 ARCHEREAU (63) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.892863039053374,2.3758337556144675
JACQUIER (23) MAT,23 JACQUIER (23) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.82997508187904,2.3169979533660503
JEAN MENANS (2) MAT,2 JEAN MENANS (2) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.88105439132377,2.3787114440048027
BRECHE AUX LOUPS (28) MAT,28 BRECHE AUX LOUPS (28) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.83778785119997,2.3945357711131185
LAMARCK (4) MAT,4 LAMARCK (4) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89077288473815,2.3358105724238714
JOURDAIN (4) MAT,4 JOURDAIN (4) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.87451440609749,2.389605634256414
LECOMTE (6) POLY,6 LECOMTE (6) POLY,17ème Ardt,75117,2026-2027,Polyvalent,48.88867104666562,2.321071444973094
GEORGES THILL (11) MAT,11 GEORGES THILL (11) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.886701688305166,2.3888848009898425
FERNAND LABORI (19) MAT,19 FERNAND LABORI (19) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.899127617384266,2.3422511488545315
DUNOIS (64) ELEM,64 DUNOIS (64) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.8327478426862,2.366908902090558
PYRENEES (293) ELEM A,293 PYRENEES (293) ELEM A,20ème Ardt,75120,2026-2027,Elémentaire,48.86940017074716,2.394791134190265
BELLEVILLE (236) ELEM,236 BELLEVILLE (236) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.87535879101553,2.3981829889288093
ST CHARLES (197) ELEM,197 ST CHARLES (197) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.84028793767265,2.2801710195474265
ROQUEPINE (16) MAT,16 RUE ROQUEPINE,8ème Ardt,75108,2026-2027,Maternelle,48.87335071943499,2.318497869053551
EMERIAU (10) ELEM,10 EMERIAU (10) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.851594038090354,2.2881262031443153
TURENNE (54) ELEM,54 RUE DE TURENNE,3ème Ardt,75103,2026-2027,Elémentaire,48.85856653813548,2.364618639218445
EMELIE (8) MAT,8 EMELIE (8) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.88975048936246,2.3785437172629473
EBLE (14) POLY,14 RUE EBLE,7ème Ardt,75107,2026-2027,Polyvalent,48.84899535283046,2.3129223063567297
BEAUREGARD (5) POLY - MARCELLE GUILLEMOT,5 RUE BEAUREGARD,2ème Ardt,75102,2026-2027,Polyvalent,48.86927024119969,2.3483376284291317
GRANGE BATELIERE (11) MAT,11 RUE DE LA GRANGE BATELIERE,9ème Ardt,75109,2026-2027,Maternelle,48.87301747146782,2.34206379278396
CAMBRAI (5 B) MAT,5 bis CAMBRAI (5 B) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.89455724765255,2.3777865615423885
JEAN BOUTON (7) MAT,7 JEAN BOUTON (7) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.84565118195942,2.3768421263359367
ALPHONSE BAUDIN (19) MAT,19 ALPHONSE BAUDIN (19) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.861242479915724,2.370051068149594
BAYEN (56) MAT,56 BAYEN (56) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88354990061472,2.29011418073213
OLIVIER METRA (31-33) MAT,31 OLIVIER METRA (31-33) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.87306925545656,2.393799457257276
PRESENTATION (4 B) MAT,4 bis PRESENTATION (4 B) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.87101001795684,2.377028243622058
LANCRY (15) POLY,15 LANCRY (15) POLY,10ème Ardt,75110,2026-2027,Polyvalent,48.8695684314418,2.360343892968746
ARMAND CARREL (47) MAT,47 ARMAND CARREL (47) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.88269976980857,2.375784996693515
FOURCROY (12 B) ELEM,12 bis FOURCROY (12 B) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.88074263795132,2.2973220022149365
FAUBOURG ST DENIS (34) ELEM,34 FAUBOURG ST DENIS (34) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.87111111278698,2.353506735372658
SAIDA (20) ELEM,20 SAIDA (20) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.83174298046158,2.293162588036355
ALESIA (3 B) MAT,3 bis ALESIA (3 B) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.82662418822363,2.3398834157096258
SERGE PROKOFIEV (18) MAT,18 SERGE PROKOFIEV (18) MAT,16ème Ardt,75116,2026-2027,Maternelle,48.85427581674809,2.2680199888586117
JACQUES HILLAIRET (40) MAT,40 JACQUES HILLAIRET (40) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.84312589825902,2.3888485218292668
LITTRE (6) MAT,6 RUE LITTRE,6ème Ardt,75106,2026-2027,Maternelle,48.84564322059343,2.323773103790429
DAMREMONT (65) POLY,65 DAMREMONT (65) POLY,18ème Ardt,75118,2026-2027,Polyvalent,48.89195637084083,2.335058903965475
OUEST (69) POLY,69 OUEST (69) POLY,14ème Ardt,75114,2026-2027,Polyvalent,48.835649604477425,2.3185603650345095
REIMS (38-40) POLY,38 REIMS (38-40) POLY,17ème Ardt,75117,2026-2027,Polyvalent,48.88828196110204,2.295450619155225
THEODORE DECK (2) MAT,2 THEODORE DECK (2) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.83766552711036,2.29072331374383
DUNOIS (70 OU 71) MAT,71 DUNOIS (70 OU 71) MAT,13ème Ardt,75113,2026-2027,Maternelle,48.83304418350052,2.366141302750901
BIDASSOA (21) MAT,21 BIDASSOA (21) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.86611785371117,2.393684942281869
TAPISSERIES (8) MAT,8 TAPISSERIES (8) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88848050514574,2.3077232982113522
KUSS (8) POLY,8 KUSS (8) POLY,13ème Ardt,75113,2026-2027,Polyvalent,48.8222309853145,2.351305571901135
BOURSAULT (10) POLY,10 BOURSAULT (10) POLY,17ème Ardt,75117,2026-2027,Polyvalent,48.882953381230074,2.3207974578832173
RUISSEAU (6) MAT,6 RUISSEAU (6) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.891715709081886,2.3398615476756537
MAROC (34) MAT,34 MAROC (34) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.88716202449678,2.3677383571474055
SARRETTE (34) MAT,34 SARRETTE (34) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.8260079589964,2.3283994663011387
DAUMESNIL (253 B) MAT,253 bis DAUMESNIL (253 B) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.837246512902595,2.4025698180584274
PALIKAO (32) MAT,32 PALIKAO (32) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.87041528652725,2.38220604542203
BOUVINES (6) MAT,6 BOUVINES (6) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.850254767889986,2.3965802854443
MARTEL (9) MAT,9 MARTEL (9) MAT,10ème Ardt,75110,2026-2027,Maternelle,48.873975166082054,2.3529146234831875
CONVENTION (78) POLY,78 CONVENTION (78) POLY,15ème Ardt,75115,2026-2027,Polyvalent,48.84239912308548,2.2847863656369185
JOUFFROY (20) MAT,20 JOUFFROY (20) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.886500433015385,2.310896770755844
JEAN ZAY (18) ELEM,18 JEAN ZAY (18) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.83762121194944,2.3206367230825946
SERVAN (29) ELEM B,29 SERVAN (29) ELEM B,11ème Ardt,75111,2026-2027,Elémentaire,48.86075053788084,2.382979549055326
TOURTILLE (38) ELEM,38 TOURTILLE (38) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.87230792478985,2.380426212045084
ARGENTEUIL (11) ELEM,11 RUE D'ARGENTEUIL,1er Ardt,75101,2026-2027,Elémentaire,48.864885757850296,2.333823253346665
POULLETIER (18) POLY,18 RUE POULLETIER,4ème Ardt,75104,2026-2027,Polyvalent,48.85147073607516,2.3583141395507186
LOUVOIS (6) POLY,6 RUE DE LOUVOIS,2ème Ardt,75102,2026-2027,Polyvalent,48.86827460244168,2.3374870250719155
GUSTAVE ROUANET (1) MAT,1 GUSTAVE ROUANET (1) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89630661579061,2.341541508231377
DAUTANCOURT (16) MAT,16 DAUTANCOURT (16) MAT,17ème Ardt,75117,2026-2027,Maternelle,48.88952282638536,2.3244059541388356
PRIMO LEVI (21) POLY,21 PRIMO LEVI (21) POLY,13ème Ardt,75113,2026-2027,Polyvalent,48.830541965283786,2.378744900613383
ALAIN FOURNIER (7) MAT,7 ALAIN FOURNIER (7) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.827746373294794,2.306835908986238
GRANDS CHAMPS (22) MAT,12 GRANDS CHAMPS (22) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.850458534708345,2.3997425535541916
RICHARD LENOIR (13) MAT,13 RICHARD LENOIR (13) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.85603881482629,2.3699973243979224
POPINCOURT (9) MAT,9 POPINCOURT (9) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.857379056284046,2.3773187394289477
VITRUVE (61) MAT,61 VITRUVE (61) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.85951672684382,2.407038951132291
ST LAMBERT (10) ELEM A,10 ST LAMBERT (10) ELEM A,15ème Ardt,75115,2026-2027,Elémentaire,48.838126665571444,2.2909042375396065
BERNARD BUFFET (14) POLY,14 BERNARD BUFFET (14) POLY,17ème Ardt,75117,2026-2027,Polyvalent,48.891687680548905,2.3160474717627473
PILATRE DE ROZIER,11 RUE BOUVIER,11ème Ardt,75111,2026-2027,Collège,48.851962677558625,2.387212273993633
PICPUS (56) ELEM A,56 PICPUS (56) ELEM A,12ème Ardt,75112,2026-2027,Elémentaire,48.84359141551742,2.396622583993179
RAPP (28) POLY,28 AVENUE RAPP,7ème Ardt,75107,2026-2027,Polyvalent,48.85863065065178,2.3002060575306875
ARBALETE (41) ELEM,41 RUE DE L'ARBALETE,5ème Ardt,75105,2026-2027,Elémentaire,48.8394017671965,2.3464852491451595
ST BENOIT (12) POLY,12 RUE SAINT BENOIT,6ème Ardt,75106,2026-2027,Polyvalent,48.855099621956185,2.333048442235988
BLANCHE (9) ELEM,9 RUE BLANCHE,9ème Ardt,75109,2026-2027,Elémentaire,48.877968149024085,2.3317864542700892
BELLEVILLE (104) ELEM,104 BELLEVILLE (104) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.874457976184885,2.386640944554726
LEPIC (62) ELEM - ?COLE POULBOT,62 LEPIC (62) ELEM - ?COLE POULBOT,18ème Ardt,75118,2026-2027,Elémentaire,48.886944762308715,2.333969772249816
VICQ D'AZIR (16) POLY,16 VICQ D'AZIR (16) POLY,10ème Ardt,75110,2026-2027,Polyvalent,48.876069592939636,2.3705586931454286
PLAINE (11) ELEM A,11 PLAINE (11) ELEM A,20ème Ardt,75120,2026-2027,Elémentaire,48.85004071996684,2.4005097395061084
HOPITAL ST LOUIS (5) ELEM,5 HOPITAL ST LOUIS (5) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.87488150537698,2.365421164172451
JEANNE D'ARC (33) ELEM A,33 JEANNE D'ARC (33) ELEM A,13ème Ardt,75113,2026-2027,Elémentaire,48.829783700856794,2.3674346036287446
LAMORICIERE (10) ELEM A,10 LAMORICIERE (10) ELEM A,12ème Ardt,75112,2026-2027,Elémentaire,48.8448676922089,2.4123379233341313
AUGUSTE PERRET (9) ELEM,9 AUGUSTE PERRET (9) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.82483604940251,2.359792237813677
L.M. NORDMANN (140) ELEM,140 L.M. NORDMANN (140) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.83377350532776,2.3431821295641404
SIMON BOLIVAR (67) ELEM,67 SIMON BOLIVAR (67) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.876359484795394,2.3772752541889886
ALOUETTES (5) ELEM,5 ALOUETTES (5) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.87709682178561,2.3852236415460415
MIOLLIS (33 B) POLY,33 bis MIOLLIS (33 B) POLY,15ème Ardt,75115,2026-2027,Polyvalent,48.84538458709622,2.3023472724059744
VICTOR COUSIN (14) POLY,14 RUE VICTOR COUSIN,5ème Ardt,75105,2026-2027,Polyvalent,48.84743178989317,2.3420801982320647
ROLLIN (10) ELEM,10 RUE ROLLIN,5ème Ardt,75105,2026-2027,Elémentaire,48.844748853550115,2.3508535762464757
KUSS (8) ELEM,8 KUSS (8) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.8222309853145,2.351305571901135
FESSART (4) ELEM,4 FESSART (4) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.87620483668461,2.3886273989289553
BESSIERES (92) ELEM,92 BESSIERES (92) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.8966040384689,2.318990564141351
COLETTE MAGNY (17) ELEM,17 COLETTE MAGNY (17) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.89490828414763,2.374620279812698
HOUDON (15) ELEM,15 HOUDON (15) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.883228400416456,2.338452334183276
CHAT.DES RENTIERS (173) ELEM,173 CHAT.DES RENTIERS (173) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.83038656153507,2.36180629302491
LAFAYETTE (216 B) ELEM,216 bis LAFAYETTE (216 B) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.88190322214652,2.3672825842629583
TROIS BORNES (39) ELEM,39 TROIS BORNES (39) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.86734855731877,2.3746009950485596
VERTUS (8) ELEM,8 RUE DES VERTUS,3ème Ardt,75103,2026-2027,Elémentaire,48.864164450013334,2.3578727079980313
FRERES VOISIN (3) POLY,3 FRERES VOISIN (3) POLY,15ème Ardt,75115,2026-2027,Polyvalent,48.827963593963766,2.268341258697311
WATTIGNIES (52) ELEM,52 WATTIGNIES (52) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.83551942987147,2.397131782225847
DIDEROT (40) ELEM,40 DIDEROT (40) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.84611204518538,2.377315062294461
ETIENNE MARCEL (20) ELEM,20 RUE ETIENNE MARCEL,2ème Ardt,75102,2026-2027,Elémentaire,48.86414057425542,2.348314568902024
REUILLY (27) ELEM,27 REUILLY (27) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.84795893066709,2.3864250336308817
JOSEPH DE MAISTRE (29) ELEM,29 JOSEPH DE MAISTRE (29) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.89154833265846,2.3307267239389824
SAUSSURE (101) ELEM,101 SAUSSURE (101) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.8874299696971,2.311717565640409
DELAMBRE (24) ELEM,24 DELAMBRE (24) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.84159829348391,2.326808868876013
AMANDIERS (103-111) ELEM,103 AMANDIERS (103-111) ELEM,20ème Ardt,75120,2026-2027,Elémentaire,48.86743831631731,2.388823859761124
GODEFROY CAVAIGNAC (35) ELEM,35 GODEFROY CAVAIGNAC (35) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.85608077094007,2.3804942839878795
BAUCHES (10) ELEM,10 BAUCHES (10) ELEM,16ème Ardt,75116,2026-2027,Elémentaire,48.85595162146971,2.2740406982019294
REUILLY (57) ELEM A,57 REUILLY (57) ELEM A,12ème Ardt,75112,2026-2027,Elémentaire,48.845764391837214,2.3885836839710275
LONGCHAMP (130) ELEM - Claude LEPEU,130 LONGCHAMP (130) ELEM - CLAUDE LEPEU,16ème Ardt,75116,2026-2027,Elémentaire,48.86727564812386,2.2782542113508386
VIGEE LEBRUN (17) ELEM A,17 VIGEE LEBRUN (17) ELEM A,15ème Ardt,75115,2026-2027,Elémentaire,48.83885497070429,2.3109555168157114
BIGNON (4) ELEM,4 BIGNON (4) ELEM,12ème Ardt,75112,2026-2027,Elémentaire,48.84043115837375,2.3885157740248113
PIERRE GIRARD (9) ELEM,9 PIERRE GIRARD (9) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88590938841017,2.3796037681272924
RAMPAL (11) ELEM,11 RAMPAL (11) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.87371568774451,2.379668279625725
TORCY (5-7) ELEM,5 TORCY (5-7) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.89109046908713,2.3648160774486953
MOTTE PICQUET (10) ELEM,10 AVENUE DE LA MOTTE PICQUET,7ème Ardt,75107,2026-2027,Elémentaire,48.85691248507425,2.3090800630685306
FLORENCE (4) ELEM,4 RUE DE FLORENCE,8ème Ardt,75108,2026-2027,Elémentaire,48.88229243303906,2.325599930184956
MERLIN (14) MAT,14 MERLIN (14) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.860003027234214,2.3858426019030787
TORCY (10-12) MAT,10 TORCY (10-12) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.8912764132004,2.3640416412674057
ROCHECHOUART (22) MAT,22 RUE DE ROCHECHOUART,9ème Ardt,75109,2026-2027,Maternelle,48.8777638014423,2.3449525194534546
DUSSOUBS (12) MAT,12 RUE DUSSOUBS,2ème Ardt,75102,2026-2027,Maternelle,48.86514430460781,2.348684839726449
ANTOINE CHANTIN (20) ELEM,20 ANTOINE CHANTIN (20) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.82725292984934,2.3226565449649197
ARAGO (30) ELEM,30 ARAGO (30) ELEM,13ème Ardt,75113,2026-2027,Elémentaire,48.83560045283759,2.3474585187845385
FRANCOISE DORLEAC (8) ELEM A,8 FRANCOISE DORLEAC (8) ELEM A,18ème Ardt,75118,2026-2027,Elémentaire,48.8993899007631,2.337452792317367
M. ROSTROPOVITCH (34) ELEM,34 M. ROSTROPOVITCH (34) ELEM,17ème Ardt,75117,2026-2027,Elémentaire,48.89002009578474,2.3129853283505617
